USB4F00653_1:101,
927.906,-396.32509
928.079,486.08409
928.252,1114.52456
928.424,389.49431
928.597,-335.04962
928.77,88.79703
928.942,-599.405
929.115,353.78152
929.288,378.99148
929.46,741.95155
929.633,2533.25598
929.806,1363.15381
929.978,-601.52238
930.151,-588.81872
930.323,120.37027
930.496,-588.81872
930.668,1377.76851
930.841,-237.91988
931.013,349.57942
931.186,-178.83617
931.358,681.16966
931.531,-447.06059
931.703,128.78852
931.875,-436.48882
932.048,1409.08188
932.22,1744.86176
932.392,544.8464
932.565,-423.80401
932.737,1108.2521
932.909,-633.28804
933.082,82.48146
933.254,551.14097
933.426,1413.25661
933.598,265.51075
933.77,412.59779
933.943,1083.15998
934.115,915.78439
934.287,1648.98226
934.459,-345.61204
934.631,-136.65114
934.803,-879.26533
934.975,124.57946
935.147,894.85061
935.319,-107.13025
935.491,748.23798
935.663,-155.6326
935.835,288.63473
936.007,204.52876
936.179,781.76133
936.351,292.83867
936.523,1534.28399
936.695,412.59779
936.866,-313.92764
937.038,-423.80401
937.21,-35.46582
937.382,840.41015
937.554,469.29052
937.725,-614.22752
937.897,859.257
938.069,130.893
938.241,-335.04962
938.412,212.9417
938.584,-33.35866
938.755,-290.69786
938.927,166.66402
939.099,599.39051
939.27,-73.40069
939.442,1152.15459
939.613,61.42737
939.785,1377.76851
939.956,-499.93428
940.128,666.49458
940.299,551.14097
940.471,-22.8234
940.642,242.38287
940.814,1384.0316
940.985,-527.43848
941.157,1210.67419
941.328,-381.53148
941.499,-360.40105
941.671,-271.69508
941.842,-267.47266
942.013,-64.96973
942.184,2823.85387
942.356,-430.14624
942.527,1264.99664
942.698,427.29805
942.869,-237.91988
943.04,586.80518
943.212,273.91992
943.383,-170.398
943.554,1122.88749
943.725,553.2391
943.896,865.53879
944.067,-174.61701
944.238,328.56702
944.409,225.56013
944.58,1319.30283
944.751,1279.61913
944.922,1363.15381
945.093,593.09798
945.264,1590.59867
945.435,-246.36278
945.606,584.70752
945.777,61.42737
945.948,200.3221
946.118,65.63847
946.289,118.26562
946.46,31.9459
946.631,414.69792
946.802,-299.14452
946.972,989.03174
947.143,1494.64545
947.314,-758.32468
947.485,494.48015
947.655,932.5295
947.826,1767.78289
947.996,-870.7736
948.167,324.36416
948.338,838.31592
948.508,1427.86742
948.679,-202.04418
948.849,1746.94561
949.02,366.38706
949.19,-582.46745
949.361,-339.27447
949.531,-546.48386
949.702,1099.88847
949.872,934.62252
950.043,825.74997
950.213,626.65512
950.383,-159.85111
950.554,-618.4629
950.724,-149.30512
950.894,540.64987
951.065,922.06401
951.235,-682.01361
951.405,-88.15625
951.576,259.20354
951.746,800.6151
951.916,254.99856
952.086,668.59111
952.256,2057.21224
952.426,-497.81885
952.597,1068.52123
952.767,-510.51201
952.937,880.19536
953.107,530.15802
953.277,-18.60954
953.447,-402.66579
953.617,86.69187
953.787,-172.50749
953.957,876.0079
954.127,381.09211
954.297,158.24817
954.467,859.257
954.637,-337.16202
954.807,-504.16525
954.976,-286.47476
955.146,185.59773
955.316,-459.74801
955.486,1051.78969
955.656,-419.57605
955.826,1001.5852
955.995,1365.24169
956.165,339.07361
956.335,139.31057
956.504,-142.97797
956.674,-434.37459
956.844,685.36228
957.013,-29.14445
957.183,-248.4736
957.353,867.63267
957.522,170.87174
957.692,143.51916
957.861,4.56419
958.031,97.2173
958.2,1062.24709
958.37,288.63473
958.539,567.92519
958.709,658.10819
958.878,798.52034
959.048,-183.05548
959.217,486.08409
959.386,1894.84591
959.556,1160.51572
959.725,36.15795
959.894,349.57942
960.064,515.46819
960.233,-754.08372
960.402,-449.17506
960.572,733.56925
960.741,-389.98474
960.91,151.93594
961.079,462.99243
961.248,1026.6893
961.418,-33.35866
961.587,549.04281
961.756,-147.19604
961.925,-497.81885
962.094,116.16094
962.263,771.28605
962.432,412.59779
962.601,630.84924
962.77,-221.03586
962.939,-542.25127
963.108,-29.14445
963.277,-379.41826
963.446,706.32368
963.615,1315.126
963.784,212.9417
963.953,61.42737
964.121,200.3221
964.29,446.19618
964.459,-174.61701
964.628,-185.16519
964.797,240.28014
964.965,-102.91355
965.134,-197.82421
965.303,479.78673
965.472,1634.38795
965.64,546.94462
965.809,-8.0755
965.978,1921.91523
966.146,1246.19457
966.315,-52.32435
966.483,1371.50521
966.652,57.21615
966.821,894.85061
966.989,84.58668
967.158,351.68048
967.326,25.62756
967.495,857.16301
967.663,57.21615
967.831,2765.75876
968,120.37027
968.168,143.51916
968.337,435.69752
968.505,294.94059
968.673,120.37027
968.842,1711.51744
969.01,38.26392
969.178,1565.5719
969.347,311.75482
969.515,454.59455
969.683,-123.99846
969.851,299.14434
970.019,515.46819
970.188,603.58539
970.356,-326.60037
970.524,-109.23865
970.692,-263.25038
970.86,15.09631
971.028,246.58823
971.196,393.69522
971.364,-115.56407
971.532,362.18534
971.7,660.20483
971.868,183.49411
972.036,999.49302
972.204,578.41437
972.372,-225.25664
972.54,-123.99846
972.708,368.48788
972.876,490.28218
973.044,-240.03055
973.212,99.32228
973.379,-132.43344
973.547,4.56419
973.715,-385.75803
973.883,928.34338
974.05,-362.51392
974.218,878.10164
974.386,978.56981
974.553,269.7154
974.721,1070.61256
974.889,267.61309
975.056,149.8318
975.224,2429.39435
975.392,576.31659
975.559,19.30891
975.727,1492.55899
975.894,-385.75803
976.062,846.69268
976.229,-535.90269
976.397,240.28014
976.564,-335.04962
976.732,-94.48059
976.899,-77.61639
977.066,934.62252
977.234,154.04005
977.401,465.09182
977.568,1596.85486
977.736,1160.51572
977.903,-48.1095
978.07,84.58668
978.238,-20.71645
978.405,183.49411
978.572,257.10107
978.739,723.09075
978.907,595.19552
979.074,120.37027
979.241,697.93946
979.408,572.12095
979.575,538.55156
979.742,-318.15173
979.909,128.78852
980.076,-75.50852
980.243,-622.69845
980.41,360.08443
980.577,674.88051
980.744,1055.97273
980.911,-557.06604
981.078,95.11228
981.245,-360.40105
981.412,-466.09225
981.579,324.36416
981.746,-430.14624
981.913,-686.25167
982.079,271.81768
982.246,357.98349
982.413,-457.63334
982.58,-16.50266
982.747,132.99744
982.913,-766.80712
983.08,475.58833
983.247,500.77688
983.413,90.90215
983.58,-73.40069
983.747,-320.26383
983.913,141.41489
984.08,-178.83617
984.246,-690.4899
984.413,-280.14038
984.579,1753.19701
984.746,-195.71428
984.913,336.97236
985.079,-246.36278
985.245,-147.19604
985.412,886.47634
985.578,-73.40069
985.745,-318.15173
985.911,-595.17036
986.077,271.81768
986.244,1145.88348
986.41,-508.39639
986.576,78.27092
986.743,649.72134
986.909,-221.03586
987.075,1321.3912
987.241,-383.64474
987.408,341.17484
987.574,1358.97797
987.74,2152.91223
987.906,191.90837
988.072,137.20623
988.238,282.32857
988.405,580.51211
988.571,175.07933
988.737,-20.71645
988.903,2038.48367
989.069,210.83852
989.235,496.57909
989.401,219.25106
989.567,154.04005
989.733,343.27603
989.899,-98.697
990.065,-111.34708
990.23,1778.20075
990.396,880.19536
990.562,1003.67735
990.728,511.27082
990.894,-335.04962
991.06,2094.66478
991.225,1348.53797
991.391,149.8318
991.557,-301.25628
991.723,534.35485
991.888,1045.51494
992.054,189.80485
992.22,-616.34519
992.385,-252.69535
992.551,1143.79306
992.716,156.14413
992.882,368.48788
993.048,1815.70079
993.213,557.43528
993.379,-476.66679
993.544,-174.61701
993.71,1051.78969
993.875,-254.80628
994.04,-50.21691
994.206,-707.4445
994.371,611.97479
994.537,672.78407
994.702,961.82936
994.867,257.10107
995.033,-938.72755
995.198,254.99856
995.363,339.07361
995.529,-590.93589
995.694,-677.77573
995.859,-210.48456
996.024,-248.4736
996.19,-913.23942
996.355,-870.7736
996.52,-237.91988
996.685,242.38287
996.85,93.00723
997.015,-275.91766
997.18,368.48788
997.345,-487.24232
997.51,-8.0755
997.675,1415.34394
997.84,42.47577
998.005,-267.47266
998.17,158.24817
998.335,947.18008
998.5,496.57909
998.665,12.98995
998.83,-518.97493
998.995,-819.83808
999.16,1540.54197
999.325,899.03758
999.489,-46.00213
999.654,-438.6031
999.819,25.62756
999.984,-77.61639
1000.148,175.07933
1000.313,-373.07884
1000.478,-282.2518
1000.642,-235.80925
1000.807,-764.68645
1000.972,-726.52168
1001.136,1519.68125
1001.301,-29.14445
1001.466,-280.14038
1001.63,-56.53933
1001.795,-428.03212
1001.959,1440.39007
1002.124,-830.44755
1002.288,181.39047
1002.453,544.8464
1002.617,1210.67419
1002.782,-180.94581
1002.946,-764.68645
1003.11,704.22767
1003.275,111.95148
1003.439,46.68748
1003.603,1369.41739
1003.768,294.94059
1003.932,154.04005
1004.096,-12.28901
1004.26,-442.83176
1004.425,746.14253
1004.589,2061.37394
1004.753,498.678
1004.917,-565.53252
1005.081,343.27603
1005.246,-349.83728
1005.41,-605.75726
1005.574,-71.2929
1005.738,473.48909
1005.902,492.38118
1006.066,-309.7037
1006.23,796.42556
1006.394,848.7868
1006.558,309.65316
1006.722,90.90215
1006.886,-535.90269
1007.05,1473.77981
1007.214,509.17209
1007.377,-10.18224
1007.541,846.69268
1007.705,238.17738
1007.869,-358.28822
1008.033,1200.22568
1008.197,158.24817
1008.36,-318.15173
1008.524,1678.16772
1008.688,149.8318
1008.852,922.06401
1009.015,370.58866
1009.179,1636.47291
1009.343,-629.05208
1009.506,-193.60439
1009.67,-354.06267
1009.833,132.99744
1009.997,118.26562
1010.16,-164.06975
1010.324,269.7154
1010.488,1039.23996
1010.651,349.57942
1010.815,-237.91988
1010.978,101.42723
1011.141,649.72134
1011.305,-52.32435
1011.468,40.36986
1011.632,1271.26357
1011.795,227.66309
1011.958,1469.60641
1012.122,27.73371
1012.285,534.35485
1012.448,181.39047
1012.611,84.58668
1012.775,821.5611
1012.938,1219.03256
1013.101,147.72762
1013.264,-113.45556
1013.427,-96.58878
1013.591,1803.20151
1013.754,273.91992
1013.917,-164.06975
1014.08,-535.90269
1014.243,240.28014
1014.406,5587.18801
1014.569,616.16932
1014.732,-690.4899
1014.895,252.89603
1015.058,-347.72464
1015.221,697.93946
1015.384,-41.7875
1015.547,1480.03974
1015.71,328.56702
1015.873,183.49411
1016.035,-516.85914
1016.198,368.48788
1016.361,1515.50884
1016.524,288.63473
1016.687,-100.80526
1016.849,219.25106
1017.012,189.80485
1017.175,869.72652
1017.337,-430.14624
1017.5,88.79703
1017.663,175.07933
1017.825,765.00055
1017.988,477.68755
1018.151,429.39797
1018.313,389.49431
1018.476,-470.32195
1018.638,-576.11654
1018.801,162.45616
1018.963,-305.47992
1019.126,-157.74184
1019.288,-523.20662
1019.451,322.26268
1019.613,1012.04569
1019.776,-430.14624
1019.938,-400.55219
1020.1,315.95806
1020.263,-242.14126
1020.425,-16.50266
1020.587,-425.91805
1020.75,248.69086
1020.912,69.84942
1021.074,44.58164
1021.236,-214.70497
1021.398,103.53215
1021.561,-210.48456
1021.723,2.45766
1021.885,-516.85914
1022.047,280.22646
1022.209,-189.38472
1022.371,-149.30512
1022.533,172.97555
1022.695,523.86256
1022.857,1628.13292
1023.019,444.09651
1023.181,1473.77981
1023.343,620.36373
1023.505,446.19618
1023.667,149.8318
1023.829,-265.3615
1023.991,580.51211
1024.153,498.678
1024.315,-48.1095
1024.477,1160.51572
1024.638,794.33076
1024.8,286.53271
1024.962,50.89905
1025.124,1680.25224
1025.286,246.58823
1025.447,695.84334
1025.609,-476.66679
1025.771,-185.16519
1025.932,1022.50554
1026.094,720.99497
1026.256,-349.83728
1026.417,574.21878
1026.579,618.26654
1026.74,-246.36278
1026.902,-299.14452
1027.063,82.48146
1027.225,391.59478
1027.386,1246.19457
1027.548,-652.35193
1027.709,-754.08372
1027.871,1287.97431
1028.032,-86.0482
1028.193,-688.37076
1028.355,-256.91725
1028.516,570.02308
1028.677,84.58668
1028.839,601.48796
1029,710.51562
1029.161,1141.70262
1029.323,-375.19194
1029.484,-69.18514
1029.645,783.85631
1029.806,181.39047
1029.967,2950.37761
1030.128,99.32228
1030.29,38.26392
1030.451,1281.70796
1030.612,3567.73806
1030.773,-183.05548
1030.934,955.55125
1031.095,641.33403
1031.256,-349.83728
1031.417,861.35096
1031.578,196.1153
1031.739,-476.66679
1031.9,1035.05651
1032.061,-210.48456
1032.222,-20.71645
1032.382,-417.46213
1032.543,1145.88348
1032.704,651.8181
1032.865,917.87763
1033.026,8.77714
1033.187,551.14097
1033.347,-548.60021
1033.508,905.31784
1033.669,-470.32195
1033.829,343.27603
1033.99,433.5977
1034.151,-20.71645
1034.311,-180.94581
1034.472,-33.35866
1034.633,307.55146
1034.793,-701.08621
1034.954,2263.12693
1035.114,1417.43124
1035.275,-491.47281
1035.435,168.7679
1035.596,859.257
1035.756,-330.82492
1035.917,-516.85914
1036.077,-81.83222
1036.237,968.10722
1036.398,886.47634
1036.558,27.73371
1036.718,1191.86643
1036.879,679.07331
1037.039,1135.43113
1037.199,-809.22971
1037.36,208.7353
1037.52,771.28605
1037.68,31.9459
1037.84,488.18315
1038,-485.12713
1038.161,305.44973
1038.321,-121.88981
1038.481,210.83852
1038.641,63.53294
1038.801,-497.81885
1038.961,788.04617
1039.121,120.37027
1039.281,572.12095
1039.441,-31.25154
1039.601,67.74396
1039.761,189.80485
1039.921,865.53879
1040.081,1045.51494
1040.241,639.23713
1040.401,779.66633
1040.561,-102.91355
1040.72,1118.70608
1040.88,-373.07884
1041.04,915.78439
1041.2,-261.1393
1041.36,1072.70386
1041.519,2283.91649
1041.679,-419.57605
1041.839,332.76975
1041.999,769.19091
1042.158,233.97176
1042.318,-415.34825
1042.477,170.87174
1042.637,410.49763
